review,rating,label
pertama kali pakai aplikasi ini infonya bisa ubah kursi tapi dicek tidak ada fitur ubah kursi chat by wa dijawab mesin nunggu sekilan lama selalu dalam antrian tidak ada solusi,4,positif
enak,5,positif
"Tolong buat agar tiket bisa di batalkan,soalnya keluarga saya ada yang mau berangkat naik kereta tapi tiba-tiba anaknya sakit dan tiket tidak bisa di batalkan. Uang nya jadi mubazir.",3,netral
"oke banget, memudahkan dlm transportasi kereta",5,positif
"Setelah update pembaharuan, rute yang sering saya gunakan malah tidak tersedia. Pembaharuan aplikasinya tidak merata. Sudah dicoba beberapa kali Uninstall dan download lagi tetap sama. Mohon untuk segera dilakukan pembaharuan yang merata kembali.",2,negatif
kereen,5,positif
"Good job, pertahankan dan teruslah berinovasi",5,positif
best,5,positif
salah satu aplikasi milik BUMN yang punya rating bagus bangett...memang kualitas pelayanan akan selalu berbanding lurus dengan rating.🤣🤣🤣👍👍👍,5,positif
kaibpay ny di top up gx ke isi saldonya mending gx isah bikin apk bikin ribet aja pusat bantuanya di wa lama bnget byak bnget minusnya,1,negatif
sangat membantu,5,positif
biar apa coba maksimal pnumpang 4? ga kek dlu gw tnya klo orng mau balik kampung trs maksimal 4? sementara yang mau balik kampung banyak kan harus pakai hp lain kan ngerepotin orang aja,3,netral
"perbaiki layanan pembayaran dengan kaypay ,, aplikasi terlalu jadul,,🥵🥵🥵",1,negatif
"opsi pembayaran e-wallet tidak bisa semua sekarang.., tolong di perbaiki",3,netral
good,5,positif
"kecewa sama KAI, kemarin"" pesan tiket bayar lewat VA, kmarin coba ke KAIpay.. hasilnya zonk. proses top up lama, gk real time, sekarang dana ketahan. mau pake saldo kai pay buat beli pulsa biar kepake malah jadi sedekah.. saldo kepotong, pulsa kagak masukkk...... KALO MASIH CACAT.. JNGAN PAKE E WALLET/E PAY/TRANSAKSI DIGITAL..... Buruan prosess donggg ahhh... taik emng... sekecewa ini sama KAI",4,positif
"suka logout sendiri, payah lagi mepet tinggal beli malah logout gada pemberitahuan yg ada muter² sampe ketinggalan kereta, payah!",1,negatif
"Masukan untuk sistem pembayaran di opsi e-wallet, sebelumnya sudah menambahkan shopeepay tp ketika mau bayar dengan shopeepay selalu gak ada opsi nya, ketika klik tambah e-wallet baru muncul, ketika di klik tp hanya ada opsi hapus shopeepay",4,positif
jadwal keberangkatan di jalur gak sesuai,1,negatif
oke,5,positif
Bagus,5,positif
mantap,5,positif
simpel gak pake ribet 😉😉😉,5,positif
ok,5,positif
oke,5,positif
"aplikasi jembud, jadwal sma sekali gak ada",1,negatif
sangat bagus,5,positif
"aplikasi paling ribet sedunia yg pernah aku pakekkkk. mau pesen tiket aja harus update teroooss. terus isi kaipay alangke banyak admin nyo, nak jadi Fir'aun lu KAI. udah kena admin bank, eh pas masuk kaipay pun di potong 2rb, gilaaaaa luuu buat aplikasi ngelebihi orang penagih pajakkk.",2,negatif
"nyebelin, malah ga bisa bayar 😡😤",1,negatif
refund dg bayar 6rb infonya full kembali... ternyata 40%,3,netral
rekomended,5,positif
keren,5,positif
top up masuknya kok lama terus,3,netral
okee,5,positif
rekomended,5,positif
"lola,, smpe 6x baru berhasil",2,negatif
"sangat membatu, karena memang salah liat bulan",5,positif
keren banget,5,positif
bagus,5,positif
"makin mahal aja, padahal fasilitas sama aja.. mungkin buat nombok kereta yg sebelah proyek ambisius mlyno.. bikin tekor BUMN",5,positif
bukanya di tambah kereta malah susah cari jurusan kertapati Palembang ke baturaja minimal h-8 keberangkatan baru dapat tiket ayolah di tambah dong keretanya biar banyak yg naik kereta,1,negatif
hadehh Disini ga ada fitur komplain kahhh.. saya naik ranggajati dari Surabaya ke jember. mengalami keterlambatan hampir 5 jam... astagaa,1,negatif
Salah satu Aplikasi yang bergerak di perjalanan moderen menjadi lebih baik,4,positif
mantap,5,positif
Terbaik,5,positif
mantab bro,5,positif
pemilihan keretanya yang baru update tambah ribet,1,negatif
kAI akses bikin urusan pertiketan jadi mudah,5,positif
sangat baik pelayanan kai,5,positif
untuk top up kartu multi trip lewat aplikasi mohon di tingkatkan lagi,2,negatif
pelsyanan yang menyenakan.,5,positif
Kenapa Akun saya gak bisa dihubungkan ke Shopee pay ya?,4,positif
kembalikan tampilan pemesanan kereta seperti sebelumnya dengan urutan jam kedatangan kereta,2,negatif
"ngk bisa2 mesan setelah upgrade ke tampilan baru, bermaslaah terus",1,negatif
mantap,5,positif
"UDAH BENER-BENER TAMPILAN KEMARIN. SIMPLE ENAK DILIAT EH MALAH BIKIN TAMPILAN RIBET, BIKIN MATA PERIH MENDING BALIKIN KE TAMPILAN KEMARIN AJA",1,negatif
mempermudah dan menghemat waktu,5,positif
"aplikasi ribet banget, mau upgrade level member ke basic aja susah bener. Prosesnya selesai ada notif sukses tapi akun ga berubah sdh logout, restart aplikasi sampai restart perangkat ga ngaruh. semestinya untuk fitur standar rubah jadwal melekat ke level user paling rendah ga perlu proses upgrade level member, toh orang install aplikasi ini karena mau pakai fiturnya.",1,negatif
"baru coba di pandu CS, ok",5,positif
Aplikasi bagus ! Cepat dan informatif ! 👍👍👍,5,positif
respon yg cepat,5,positif
aplikasi yg sangat membantu,5,positif
sangat mudah dan tidak butuh waktu lama..kai acsess selalu jadi andalan dalam tranportasi terutama kereta Api.,5,positif
"sangat puas dgn pelayanan KAI. namun utk rute lokal (misal dari Rangkas-Mersk)agar tetap ada nomor kursi, karena utk lansia sangat tdk nyaman apabila hrs berebut tempat duduk dengan yg muda².",5,positif
"setelah upgrade malah jdi nyusahin. tampilan jdi g rapi, lbih enak versi seblum nya",1,negatif
"halo min,mohon maaf saya kasih bintang 1.pembayaran melalui QRIS error ketika saya sudah membayar saya tidak mendapatkan tiket saya uang saya 80rb hangus,saya mengontak dari IG,EMAIL dan WA tidak ada yang bisa membantu saya,jujur saya sangat kecewa yang seharusnya saya sudah berangkat pada akhirnya saya menunda dan berangkat dihari selanjutnya.",1,negatif
layanan ok bgt,5,positif
"Saya punya keluhan tentang data diri, dan harus kontak ke Sosmed KAI secara langsung, dan tanggapanya memuaskan, Terima Kasih KAI.",5,positif
"kecewa bgt sekarang tiket kai rute Lampung-palembang gabisa di cancel/ganti jadwal, saat tanya ke cs nya malah cuma bisa di batalkan melalui loket aja dan itupun ribet bgt ngurusin berkasnya bisa lebih mahal dari harga 1 tiket.. ngerugiin customer bgt karena uangnya hangus sia sia!!",1,negatif
"Minimal kalau mau mengembangkan aplikasi di test dulu sebelum rilis, ini masih belum sempurna udah dirilis, apakah begini cara kerja BUMN? Gaji programmer gede tapi kualitasnya ngga ada bedanya sama bocah smk",1,negatif
Ok,5,positif
sip lah,5,positif
sippp,5,positif
memudahkan pesan tiket,5,positif
chat di wa lama. knp wallet shoppe pay di hapus. acces bank bri terbatas.,3,netral
mantap,5,positif
KAI YESSS,5,positif
ok,5,positif
pelayanan lebih baik,5,positif
tanggal ta bisa d rubah,2,negatif
lebih ditingkatkan lg terutama kl telat gara2 nunggu bagasi jgn lsg hangus tiketnya bisa dipk jadwal dibelakangnya,5,positif
muantap,5,positif
"aplikasi gak bisa dibuka, dan gak bisa update, hari ini",2,negatif
"sering error aplikasi nya aneh, tidak memudahkan customer",2,negatif
Kai mantap♥️,5,positif
"sistem tidak kompeten ketika membeli tiket dan tiket sudah di bayar melalui dana tapi tiket tersebut tidak keluar,dan pengembalian dana saya juga tidak bisa di proses",1,negatif
"pelayanan nya lama , apalagi pembatalan tiket di proses nya butuh 7 hari",1,negatif
aplikasi sangat membantu dalam pemesanan tiket kereta tetapi untuk reschedule masih harus datang ke stasiun terdekat untuk selanjutnya mohon diberi pengembangan agar lebih memudahkan pengguna untuk dapat reschedule melalui aplikasi,4,positif
sangat membantu,4,positif
mudah dan praktis,5,positif
"KA serayu memang kereta subsidi tapi bangkunya sudah tidak manusiawi,lutut ketemu lutut dengan orang tidak dikenal membuat hati tidak nyaman,alangkah baiknya kursi 1 arah kedepan.semoga KA serayu ada perbaikan kursi",2,negatif
Memudahkan dalam perjalanan. dan mudah untuk pembayaran,5,positif
baik,4,positif
"sangat memudahkan perjalanan. jadwal kereta api Sukabumi-Cianjur malem gaada sayang banget, trus distasiun cianjur waktu itu gabisa pesan tiket manual, banyak orang tua yang ga ngerti pesan online, jadi mohon diperhatikan, karena masih banyak yang belum bisa pesan tiket secara online.",5,positif
sangat nyaman,5,positif
ok,5,positif
ok,5,positif
praktis,5,positif
"Saldo sudah terpotong, tapi tiket digagalkan oleh sistem.",1,negatif
bagus,5,positif
"skrng berubah, mau pesen tiket susah,",1,negatif
tiket kreta ekonomi nya sedikit. selalu gak kebagian. padahal hari biasa,1,negatif
kenapa setelah di download tidak tampil di menu,5,positif
di update malah jadi gak jelas,1,negatif
selamat milad...sukses... layanan kuakui tambah cakeep....,5,positif
sangat praktis dan mudah,5,positif
good ...terimakasih,5,positif
"akun saya tiba tiba hilang padahal lumayan sering dipakai, gabisa diupgrade dan belum bisa bikin akun baru lagi",2,negatif
sangat membantu,5,positif
"saya sudah memesan tiket 2 kali dan melakukan transaksi lewat dana dan di apk dana tersebut sudah berhasil, tetapi ketika cek di apk KAI lagi masih belum terbayarkan pdhal saya sudah memesan 2 kali, fiturnya tolong diperbaiki lagi",1,negatif
pembaharuan apa ini udah bayar tapi ga dapet tiketnya gimana ini? ga ada refund pulaa semakin ga bener gimana ini tiketnya saya masih belum menerima,1,negatif
suka kehabisan tiket mulu,4,positif
saya sudah pesan tiket di transfer berhasil namun tiket tidak muncul saya sudah dua kali pesan tidak muncul juga dan tidak bisa refund dana saya bagaimana ini tolong kondisikan aplikasi nya jangan sampai banyak orang yang dirugikan dengan system yang erorr,1,negatif
"Applikasi ini terkadang menipu pembeli. Saya punya lengalaman 2 kali membuat kecewa pembelian melalui Applikasi Access. walau jumlah tidak seberapa 10.000 pembelian KA Bandara Yogyakarta - Wates. Metode Pembayaran melalui Qris - di Qris berhasil, Tapi di ApplikasiAccess KAI di menu My Tiket gak muncul!!!!! Alhasil beli tiket lagi sudah Full jadwal terakhir. setelah telfon CS tidak ada tindakan yang memberikan solusi!!! jumlah 10.000 mungkin tak ada artinya. tapi jika kasus seperti byak??",1,negatif
bagus,5,positif
saya puas,5,positif
mantap,5,positif
"aplikasi harus update dan ada fitur jadwal keberangkatan/kedatangan, peta, posisi kereta, stasiun apa saja yg dilewati, info rute dan informasi lainnya maka sangat membantu, yg belum ada KAI lokal Jatim, harapannya semua mode informasinya lengkap.",3,netral
sangat bermanfaat sekali,5,positif
Bagus,5,positif
keren,5,positif
"lebih gampang untuk pemesanan, cmn karena baru pakai jadi masih bingung² dikit, its okey tapi mudah di pelajari dan cepet",5,positif
bagus dan sgt bermanfaat bgt,5,positif
dari kemarin daftar member basic gagal terus. id numb tidak terkirim pada email yg sudah dicantumkan. kecewa sekali. tambah menyulitkan,1,negatif
udah di update tambah lemot,3,netral
cakep,5,positif
"aplikasi sampah , flash sale ko pake antrian . payah mengecewakan pelanggan",1,negatif
sangat mudah digunakan kapanpun dan dimanapun,5,positif
"pelayanan buruuukkk KAI perlu evaluasi staff di stasiun lagi deh..pelayanannya kurang banget. !! masa iya aku udah booking tiket, tetapi waktu tiketnya di cetak NIK nya berbeda dgn KTP, pdhl sebelum² nyaa aman aman aja...otomatis tiketnya udh gabisa di pakek lagi, alias beli baru lagi rugii doong, itu itungannya gw mesen 2 tikett...mau di refund tapi ga bisa jadi ini kesalahan siapa? masa kesalahan saya? jelas ini dri sistem aplikasinya, NAMA SAYA TERTERA JELAS, TAPI NIK NYA SALAH KANN ANEHH",1,negatif
asal gw mau login akun ke access by kai malah gabisa suka banget dah meribetkan pelanggan. SORY YA UNTUK SAAT INI BINTANG 1 DULU KALO DAH BAGUS GW KASIH BINTANG 4,1,negatif
ga sigap nanganin keretanya ga sesuai jadwal,1,negatif
Minta update terus dah,1,negatif
"tolong diperbaiki dong , kemarin beli tiket udah pake asuransi pembatalan tetapi gak bisa dipakai cuma gara"" otpnya gak muncul"" , jadinya hilang deh uang saya memang gak besar sih cuma kecewanya itulo pak,, tolong bapak/ibuk perusahaan access by kai tolong diperbaiki lagi diperlancar lagi dan dipermudah lagi agar semua penumpang/ pelanggan yang ingin naik kereta bisa nyaman dan senang dengan pelayanan anda, mohon maaf kalau perkataan saya ada yang salah terimakasih🙏🙏",2,negatif
beli Ampe 3 kali tikettt jujur ga sreggg menyebalkan sekali,1,negatif
mantap cepat,5,positif
saya tidak berani mengetuk tombol merahnya,1,negatif
okee,5,positif
mantap,5,positif
KAI Access memudahkan!!!,5,positif
"uangku di dompet tidak bisa digunakan. harus masukkan kata sandi, tpi sebelumnya gak pernah disuruh buat kata sandi.",1,negatif
aplikasi keren sangat membantu dan mempermudah segala urusan tranportasi,5,positif
"sekedar saran saja, sediakan 1 tambahan gerbong dong kusus buat mushola smg direktur utama KAI bisa menyikapi",3,netral
"sengaja kasih bintang 5 biar dibaca. Topup KAIPAY lama banget masuknya , tolong diperbaiki biar lgs masuk saldonya real-time",5,positif
error..,1,negatif
mantap,5,positif
untuk pemesanan kereta bias jurusan sragen palur kok tidak bisa ya via kai akses,4,positif
"Kadang² suka nyebelin nih... Pernah ga bisa Check in / cetak tiket Alhasil ke CS, pernah ga bisa bayar pke pay nya... Lemot,suka gagal terus. Tolong diperbaiki ya..",5,positif
sangat membatu kemudahan dlm transaksi online ...,5,positif
"kelola pesanan tiket nya gabisa di ubah jadwal ataupun pembatalan tiket, jadi untuk apa ada opsi itu? tolong di perbaiki ya.",4,positif
setelah update kenapa kai antar kota rute Garut kota Cikuray jadi hilang. tolong di perbaiki,4,positif
"aplikasi buruk ,pesen tiket tapi ga dapet tiket nya tapi saldo udah kepotong, minta pertanggung jawaban malah nunggu lama ini sudah 2 Minggu tapi ga balik balik uang nya ,itu uang ga kecil tolong di perbaiki sistem nya ,bukan nya membantu ini malah nyusahin aja,udah laporan juga ,lelet responnya",1,negatif
parah pol aplikasi ini sangat mengecewakan. promo mau masuk aplikasi harus nunggu smp 1 jam setelah masuk ternyata tidak ada promo. setelah pakai promo lain waktunya bayar tapi tidak bisa2.,1,negatif
"kasih tiket khusus/goshow dong min, yg siang dari Yogyakarta arah barat minimal sampe Purwokerto, mentok2 sawunggalih dari Kutoarjo jam 2, yg sebelum jam 2 rata2 ga ada goshow🙏",4,positif
mantap,5,positif
akses cepat,5,positif
Alhamdulillah memudahkan,5,positif
"untuk kereta api oke lah , tp untuk Krl 🤦 ribet dan gak jelas !",3,netral
oke,5,positif
katanya ada promo ultah kai harga 80rb 28 sept 25 jam 15:00-16:00.. udh mantengin dari jam 15:00-16:00 malah waiting list terus dari jam 15:00-16:00 gabisa masuk ke tiket sampai jam 16:00,1,negatif
eror ga bisa byr pke ovo shopeepay pdhl udh di update,1,negatif
"Penggunaan aplikasinya mudah, dan cepat",5,positif
"aneh sekali, pesan tiket medan binjai tidak bisa, begitu juga sebaliknya ampun dah tolong dong dibantu di updeta",1,negatif
baik bagus,5,positif
mantap kai,5,positif
"pemesanan untuk bulan oktober kenapa kosong di kereta lokal? apakah ini bug? mengaktifkan ""tampilkan jadwal yang telah habis"" ga menampilkan apa-apa padahal pemberitahuannya ""pemesanan kereta dapat dilakukan sampai tanggal 6 oktober 2025 (H+6)"" tapi mulai tanggal 1 ga ada jadwal kereta apapun hanya berakhir di tanggal 30 september.",1,negatif
"Macet macet, loading lemot, SDM di pelayanan stasiun banyak yg judes",1,negatif
"mohon maaf saya kasih bintang 1, karena saya melakukan pengaduan tidak direspon, tiket yang sudah dibayar tapi disistem belum juga status lunas sampai akhirnya habis waktu pembayaran tetapi uang tidak kembali, sehingga saya pesen tiket ulang",1,negatif
goblog yang bikin jadwal terutama jalur 10 manggarai hari kerja kreta selisih 20 mnit.. habis 20 mnit selisih 3 menit.. benerin tu jadwal anjg,1,negatif
"Server perlu ditingkatkan, Server tidak kuat saat pelayanan promo pelanggan yang sudah dipromosikan, kendala saat pemanfaatan promo saat hari H, jika membagi promo jumlah 30 ribu, harusnya server dapat melayani transaksi lebih 50 ribu agar tidak down, thks",1,negatif
"promo ga jelas, busuuuuuuuk",1,negatif
stasiun daru tidak ada penyebrangan lewat atas,1,negatif
"kalo server ga siap, hrs nya jangan adain war di aplikasi, udh tau yg bakal war se indonesia raya. Eh malah gabisa masuk , counter time nya pas habis, malah reset dari awal, gtu aja terus smpe jam flash sales abis",1,negatif
"Sebelumnya tampilan KAI access & performa aplikasinya bagus. Entah kenapa setelah di-update malah turun begini. Untuk opsi mengurutkan itu, biasanya langsung otomatis diurutkan (misal: jam keberangkatan awal), tapi untuk sekarang pas klik itu, kita harus cek lagi karena tidak urut dari keberangkatan paling awal. Untungnya cek lagi jam keberangkatannya, kalo gak bisa salah jadwal🤦🏻‍♀️ Semoga secepatnya diperbaiki ya. Kalo gak bikin performa naik, setidaknya tetap bukannya malah turun. Thanks.",3,netral
seneng sekali beli tiket mudah tinggal berangkat,5,positif
access tipu tipu,1,negatif
"mahal, banyak calo kai berantas. subsidi untuk semua",1,negatif
Ada penyesalan pas promo malah aplikasinya bikin kesal,1,negatif
"orang mau beli tiket online kok suru ngantri lama, apa bedanya kayak jaman dulu yg mau beli tiket kudu ngantri diloket, gantilah sistem antrian itu dgn meningkatkan kecepatan sistem ITnya dalam mengantisipasi membludaknya pembelian dari pengguna jasa KAI.",1,negatif
